poi_id,display_name_en,category_clean,query_area,wiki_title,wiki_pageviews_total,has_direct_wiki_signal,has_valid_wiki_identity_but_missing_pageviews,target_proxy,category_clean,query_area,lat,lon,rate,dist_from_query_center_m,candidate_count_same_key,is_mosque,is_church,is_synagogue,is_cathedral,is_palace,is_museum,is_monument,is_cemetery,is_fortress,is_tower,is_hamam,is_bridge,is_tekke_or_dergah,is_tomb,is_fountain,is_gate,subtype_flag_count,has_possible_duplicate,possible_duplicate_count,has_valid_wiki_identity_but_missing_pageviews
otm_N5113620695,Istanbul Museum of the History of Science and Technology in Islam,museum,Topkapi Palace,Istanbul Museum of the History of Science and Technology in Islam,2079.0,1,0,7.640123172695364,museum,Topkapi Palace,41.01304244995117,28.978940963745117,3,404.63476424,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q6447963,Istanbul Painting and Sculpture Museum,museum,Dolmabahce,Istanbul Museum of Painting and Sculpture,2035.0,1,0,7.618742377670413,museum,Dolmabahce,41.038612365722656,28.99888801574707,3,165.73712667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N5108828680,Istanbul Railway Museum,museum,Eminonu / Spice Bazaar,Istanbul Railway Museum,1877.0,1,0,7.537962659768208,museum,Eminonu / Spice Bazaar,41.0152702331543,28.977020263671875,3,589.76766326,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N6271794608,Italian Synagogue,religious,Galata Tower,Italian Synagogue (Istanbul),1351.0,1,0,7.20934025660291,religious,Galata Tower,41.02542495727539,28.972545623779297,3,158.93273509,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W236166952,Kadıköy (Metro İstanbul),historic,Kadikoy Historic Center,Kadıköy (Istanbul Metro),2158.0,1,0,7.677400430514807,historic,Kadikoy Historic Center,40.99065780639648,29.02216339111328,3,349.06145047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_Q31190969,Kaptan İbrahim Ağa Camii,religious,Dolmabahce,,0.0,0,0,,religious,Dolmabahce,41.04288864135742,29.003000259399418,3,453.02125367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q6374536,"Kasim Aga Mosque, Istanbul",religious,Balat / Fener,"New Mosque, Istanbul",24753.0,1,0,10.116742371099967,religious,Balat / Fener,41.02899932861328,28.93899917602539,3,903.19869023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N5113611502,Kefeli cami,religious,Balat / Fener,Yağ Cami,714.0,1,0,6.5722825426940075,religious,Balat / Fener,41.02952194213867,28.94160842895508,3,680.83305549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W331194094,Kemalpaşa Camii,religious,Fatih / Valens Aqueduct,,0.0,0,0,,religious,Fatih / Valens Aqueduct,41.01177215576172,28.95525550842285,3,589.83977698,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q1775929,Kloster Sanctus Angelus in Petra,religious,Fatih / Valens Aqueduct,,0.0,0,0,,religious,Fatih / Valens Aqueduct,41.01972198486328,28.95722198486328,3,308.35731938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_W498861770,Küçük Mecidiye Mosque,religious,Yildiz Palace,Küçük Mecidiye Mosque,1319.0,1,0,7.1853870155804165,religious,Yildiz Palace,41.045379638671875,29.01690101623535,3,409.46139996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W230687140,Küçüksu Palace,museum,Rumeli Hisari,Küçüksu Pavilion,7726.0,1,0,8.952475967933584,museum,Rumeli Hisari,41.07839584350586,29.06487464904785,3,991.08516983,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otm_W165574748,Kılıç Ali Pasha Complex,religious,Galata Tower,Kılıç Ali Pasha Complex,11890.0,1,0,9.38353709043758,religious,Galata Tower,41.02641677856445,28.9809627532959,3,557.58165616,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_R7328116,Laleli Camii,religious,Fatih / Valens Aqueduct,Laleli Mosque,6926.0,1,0,8.843182098022606,religious,Fatih / Valens Aqueduct,41.01008605957031,28.95666885375977,3,767.95345739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W303179753,Little Hagia Sophia,religious,Sultanahmet Core,Little Hagia Sophia,26806.0,1,0,10.196418326423577,religious,Sultanahmet Core,41.00273132324219,28.972192764282227,3,487.9132611,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otm_Q6070291,Mahmutpaşa Camii,religious,Eminonu / Spice Bazaar,,0.0,0,0,,religious,Eminonu / Spice Bazaar,41.0111198425293,28.971330642700195,3,605.05411118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
otm_N663391254,Mausoleum of Mahmud II,historic,Sultanahmet Core,Mahmud II,248567.0,1,0,12.423471728936825,historic,Sultanahmet Core,41.008445739746094,28.972728729248047,3,481.54649979,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0
otm_N8615579901,Mehmed Kemal Bey  sepulchral monument,historic,Kadikoy Historic Center,,0.0,0,0,,historic,Kadikoy Historic Center,40.99152755737305,29.034744262695312,3,713.98421749,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0
otm_W333931123,Mihrimah Sultan Mosque,religious,Uskudar Waterfront,Mihrimah Sultan Mosque,85.0,1,0,4.454347296253507,religious,Uskudar Waterfront,41.02674102783203,29.016056060791016,3,126.94815319,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N1908677124,Milion,historic,Hagia Sophia / Basilica Cistern,Milion,12805.0,1,0,9.457669090078747,historic,Hagia Sophia / Basilica Cistern,41.00806427001953,28.977983474731445,3,161.46893638,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W498861881,Molla Celebi Camii (Findikli Camii),religious,Dolmabahce,,0.0,0,0,,religious,Dolmabahce,41.03216171264648,28.990537643432617,3,1158.03496166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W137519649,Molla Zeyrek Mosque,religious,Fatih / Valens Aqueduct,Zeyrek Mosque,18495.0,1,0,9.825309771472105,religious,Fatih / Valens Aqueduct,41.01970672607422,28.95724868774414,3,307.24056961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otm_W331196574,Mosque with the Spiral Minaret,religious,Fatih / Valens Aqueduct,Spiral minaret,0.0,0,1,,religious,Fatih / Valens Aqueduct,41.01451873779297,28.956363677978516,3,275.92635755,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_W498861869,Naval Museum,museum,Dolmabahce,Central Naval Museum,4470.0,1,0,8.405367376233981,museum,Dolmabahce,41.04105758666992,29.005691528320312,3,467.7161802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N768706518,Neve Shalom Synagogue,religious,Galata Tower,Neve Shalom Synagogue,7084.0,1,0,8.865735152124781,religious,Galata Tower,41.02669525146485,28.97247314453125,3,196.18155228,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_R7574356,New Mosque,religious,Eminonu / Spice Bazaar,"New Mosque, Istanbul",24753.0,1,0,10.116742371099967,religious,Eminonu / Spice Bazaar,41.01690673828125,28.972124099731445,3,167.98856242,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W498861882,Nusretiye Camii,religious,Galata Tower,Nusretiye Mosque,6462.0,1,0,8.773848885262895,religious,Galata Tower,41.02741241455078,28.983144760131836,3,759.73032176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N6373080188,Nusretiye Clock Tower,attraction,Galata Tower,Nusretiye Clock Tower,1737.0,1,0,7.460490305825338,attraction,Galata Tower,41.02655792236328,28.982908248901367,3,721.8063202,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
otm_N415157637,Obelisk of Theodosius,historic,Sultanahmet Core,Obelisk of Theodosius,61831.0,1,0,11.032176308786706,historic,Sultanahmet Core,41.00590896606445,28.975379943847656,3,132.10370913,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W24533505,Orhan Kemal Museum,museum,Istiklal / Pera,Orhan Kemal Literature Museum,675.0,1,0,6.516193076042964,museum,Istiklal / Pera,41.03057861328125,28.98360824584961,3,605.28799881,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N6919989286,Ortaköy Mosque,religious,Ortakoy,Ortaköy Mosque,30014.0,1,0,10.309452535685944,religious,Ortakoy,41.04729080200195,29.02560806274414,3,32.9746791,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W102190099,Osman Ağa Mosque,religious,Kadikoy Historic Center,Osmanağa Camii,0.0,0,1,,religious,Kadikoy Historic Center,40.990840911865234,29.026123046875,3,16.34999761,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q879941,Palace of Blachernae,historic,Balat / Fener,Palace of Blachernae,25596.0,1,0,10.150230436100662,historic,Balat / Fener,41.03390121459961,28.94029998779297,3,917.8405356,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W530509576,Palace of the Porphyrogenitus,historic,Balat / Fener,Palace of the Porphyrogenitus,22094.0,1,0,10.00310661756484,historic,Balat / Fener,41.03369140625,28.94047737121582,3,893.39900097,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q7130904,Pangaltı Armenian Cemetery,historic,Istiklal / Pera,Pangaltı Armenian Cemetery,1098.0,1,0,7.002155954403621,historic,Istiklal / Pera,41.03694534301758,28.98500061035156,3,686.12530189,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
otm_N654205150,Pera Museum,museum,Istiklal / Pera,Pera Museum,6912.0,1,0,8.841158975945264,museum,Istiklal / Pera,41.0318603515625,28.97514533996582,3,323.82332551,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W316903985,Pertevniyal Valide Sultan Mosque,religious,Fatih / Valens Aqueduct,Pertevniyal Valide Sultan Mosque,5481.0,1,0,8.60922527686273,religious,Fatih / Valens Aqueduct,41.0100212097168,28.952899932861328,3,831.95189212,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N8699169212,Post Museum,museum,Eminonu / Spice Bazaar,An Post,27519.0,1,0,10.22266829204728,museum,Eminonu / Spice Bazaar,41.01471710205078,28.973899841308594,3,368.9175791,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N6373152085,Prison of Anemas,attraction,Eyup / Pierre Loti,Prison of Anemas,4095.0,1,0,8.317766166719343,attraction,Eyup / Pierre Loti,41.03841400146485,28.940797805786133,3,1263.69377441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_N2329194003,Republic Monument,historic,Istiklal / Pera,Republic Monument,7701.0,1,0,8.949235314374855,historic,Istiklal / Pera,41.036964416503906,28.985143661499023,3,697.75238431,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N4988111427,Ruins of Bucoleon Palace,historic,Sultanahmet Core,Boukoleon Palace,25560.0,1,0,10.148823031356836,historic,Sultanahmet Core,41.002532958984375,28.976146697998047,3,323.27611722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W333931792,Rum Mehmed Pasha Mosque,religious,Uskudar Waterfront,Rum Mehmed Pasha Mosque,1372.0,1,0,7.224753405767971,religious,Uskudar Waterfront,41.02463912963867,29.010826110839844,3,389.80283732,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_R7318154,Rumeli Fortress,museum,Rumeli Hisari,Rumelihisarı,35767.0,1,0,10.484808917913817,museum,Rumeli Hisari,41.08497619628906,29.056764602661133,3,8.97832631,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
otm_R6390364,Rüstem Pasha Medrese,historic,Eminonu / Spice Bazaar,Rüstem Pasha Medrese,1242.0,1,0,7.1252830915107115,historic,Eminonu / Spice Bazaar,41.01317596435547,28.97269630432129,3,424.70525532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_W175518494,Rüstem Pasha Mosque,religious,Eminonu / Spice Bazaar,Rüstem Pasha Mosque,20524.0,1,0,9.929398934320629,religious,Eminonu / Spice Bazaar,41.01766586303711,28.96869850158691,3,180.77462154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N4889905032,SALT Galata,museum,Galata Tower,Salt Research,1541.0,1,0,7.340835554123275,museum,Galata Tower,41.02387237548828,28.973472595214844,3,217.40906725,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N6224223202,Saint Esprit Katedrali,religious,Dolmabahce,,0.0,0,0,,religious,Dolmabahce,41.044673919677734,28.9858455657959,3,1389.08692304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W236642397,Saint Leon,religious,Kadikoy Historic Center,Saint-Léon,230.0,1,0,5.442417710521793,religious,Kadikoy Historic Center,40.98971939086914,29.02947235107422,3,297.50069966,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W237833975,Salacak Fatih Camii,religious,Maiden's Tower Coast,,0.0,0,0,,religious,Maiden's Tower Coast,41.020973205566406,29.00796127319336,3,325.04084585,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N269479694,Sculpture of Barbarossa,historic,Dolmabahce,,0.0,0,0,,historic,Dolmabahce,41.04158020019531,29.006357192993164,3,544.15567434,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N4519290891,Selman aga Camii,religious,Uskudar Waterfront,Selman Ağa Camii,0.0,0,1,,religious,Uskudar Waterfront,41.02569961547851,29.01579475402832,3,51.2820677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_R7317847,Sinan Pasha Mosque,religious,Yildiz Palace,Sinan Pasha Mosque,122.0,1,0,4.812184355372417,religious,Yildiz Palace,41.0423583984375,29.006258010864254,3,548.61339306,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W498861887,Sokollu Mehmed Pasha Mosque (Azapkapı),religious,Galata Tower,"Sokollu Mehmed Pasha Mosque, Azapkapı",1146.0,1,0,7.044905117129371,religious,Galata Tower,41.02505111694336,28.967809677124023,3,558.97124627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_R4567928,Sokullu Mehmed Pasa Mosque,religious,Sultanahmet Core,Sokollu Mehmed Pasha Mosque,275.0,1,0,5.62040086571715,religious,Sultanahmet Core,41.00484848022461,28.97216033935547,3,395.07616941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W709381140,Soğukçeşme Sokağı,historic,Hagia Sophia / Basilica Cistern,Soğukçeşme Sokağı,2014.0,1,0,7.608374474380783,historic,Hagia Sophia / Basilica Cistern,41.00944137573242,28.98009490966797,3,160.70696987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_N4591192493,Spice Bazaar,attraction,Eminonu / Spice Bazaar,Spice Bazaar,30912.0,1,0,10.338932086385478,attraction,Eminonu / Spice Bazaar,41.01628112792969,28.971256256103516,3,92.14015793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_Q27925126,St. Mary of Sakızağaç Cathedral,religious,Yildiz Palace,St. Mary of Sakızağaç Cathedral,0.0,0,1,,religious,Yildiz Palace,41.044620513916016,29.00511360168457,3,627.71555565,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
otm_W32396432,Sultan Ahmed III Fountain,attraction,Hagia Sophia / Basilica Cistern,Fountain of Ahmed III,4627.0,1,0,8.439880088313567,attraction,Hagia Sophia / Basilica Cistern,41.008262634277344,28.981260299682617,3,118.09999663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otm_N5600243670,Surp Asdvadzadzin Kilisesi,religious,Yildiz Palace,Surp Asdvadzadzin Patriarchal Church,3399.0,1,0,8.131530710604252,religious,Yildiz Palace,41.0445556640625,29.00530433654785,3,610.75009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W544151676,Surp Haç Ermeni Lisesi,religious,Uskudar Waterfront,,0.0,0,0,,religious,Uskudar Waterfront,41.024383544921875,29.030824661254883,3,1323.47280956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_W165575977,Surp Krikor Lusavoric Church,religious,Galata Tower,"Surp Krikor Lusavoriç Armenian Church, Kuzguncuk",1185.0,1,0,7.078341579557671,religious,Galata Tower,41.025657653808594,28.97842025756836,3,338.1169451,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N5599930452,Surp Pirgiç Catholic Church,religious,Galata Tower,,0.0,0,0,,religious,Galata Tower,41.02450180053711,28.97600746154785,3,189.66052477,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W235498056,Surp Takavor Armenian Church,religious,Kadikoy Historic Center,Surp Takavor Church,870.0,1,0,6.769641976852503,religious,Kadikoy Historic Center,40.9898681640625,29.024410247802734,3,195.89606667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W491935728,Süreyya Opera House,attraction,Kadikoy Historic Center,Süreyya Opera House,4124.0,1,0,8.324821298768782,attraction,Kadikoy Historic Center,40.98799514770508,29.02902603149414,3,395.79341829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_W697224044,Teşvikiye Mosque,religious,Dolmabahce,Teşvikiye Mosque,2991.0,1,0,8.003697339094368,religious,Dolmabahce,41.049373626708984,28.994291305541992,3,1251.77292341,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N5506396363,The Jewish Museum of Turkey,museum,Galata Tower,Jewish Museum of Turkey,2638.0,1,0,7.878155336503324,museum,Galata Tower,41.02678680419922,28.972728729248047,3,185.28282968,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otm_N3279398393,The Museum of Innocence,museum,Istiklal / Pera,The Museum of Innocence,28907.0,1,0,10.271873652402872,museum,Istiklal / Pera,41.030906677246094,28.97978782653809,3,368.45564063,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N5115939964,The Museum of Turkish Calligraphic Art,museum,Suleymaniye,Museum of Turkish Calligraphy Art,994.0,1,0,6.902742737158593,museum,Suleymaniye,41.01005172729492,28.963180541992188,3,684.97333724,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N415156590,The Walled Obelisk,historic,Sultanahmet Core,Walled Obelisk,11647.0,1,0,9.362889770436468,historic,Sultanahmet Core,41.00539779663086,28.97481918334961,3,166.71480979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N6072311187,Theodosius Cistern,historic,Sultanahmet Core,Theodosius Cistern,10452.0,1,0,9.254644297532707,historic,Sultanahmet Core,41.00741195678711,28.97248649597168,3,426.1694164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_W110314231,Theotokos Kyriotissa (Kalenderhane),religious,Suleymaniye,Kalenderhane Mosque,5785.0,1,0,8.66319648553608,religious,Suleymaniye,41.013145446777344,28.960369110107425,3,445.37194853,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W103339339,Tiled Kiosk,museum,Topkapi Palace,Tiled Kiosk,6154.0,1,0,8.725020038618554,museum,Topkapi Palace,41.01202392578125,28.981237411499023,3,182.97617478,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q7813639,Toklu Dede Mosque,religious,Eyup / Pierre Loti,Toklu Dede Mosque,1042.0,1,0,6.949856455000773,religious,Eyup / Pierre Loti,41.03950119018555,28.9424991607666,3,1253.00147015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N269497288,Tomb of Hayreddin Barbarossa,historic,Yildiz Palace,Tomb of Hayreddin Barbarossa,2420.0,1,0,7.791935956938058,historic,Yildiz Palace,41.04192352294922,29.0068359375,3,519.88217588,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0
otm_Q27926432,Tombili,historic,Kadikoy Historic Center,Tombili,50195.0,1,0,10.823690621230199,historic,Kadikoy Historic Center,40.9857292175293,29.039587020874023,3,1256.87317116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W335415778,Topkapı Palace,museum,Topkapi Palace,Topkapı Palace,268748.0,1,0,12.501533137486854,museum,Topkapi Palace,41.012977600097656,28.984066009521484,3,176.48062573,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otm_R8120955,Turkish and Islamic Arts Museum,museum,Sultanahmet Core,Turkish and Islamic Arts Museum,11127.0,1,0,9.31721973360328,museum,Sultanahmet Core,41.00642395019531,28.974912643432617,3,195.40366904,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W23276526,Valens Aqueduct,historic,Fatih / Valens Aqueduct,Aqueduct of Valens,27802.0,1,0,10.232899207525533,historic,Fatih / Valens Aqueduct,41.016117095947266,28.95530128479004,3,140.64764642,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
otm_W315742592,Vasat Atik Ali Pasha Mosque,religious,Balat / Fener,Vasat Atik Ali Pasha Mosque,635.0,1,0,6.455198563340122,religious,Balat / Fener,41.02490997314453,28.94177627563477,3,852.634583,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N4509066189,Vefa Kilise Mosque,religious,Suleymaniye,Church-Mosque of Vefa,3454.0,1,0,8.14757773620177,religious,Suleymaniye,41.01634979248047,28.960275650024418,3,296.92538178,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
otm_R4429629,Walls of Constantinople,historic,Balat / Fener,Walls of Constantinople,209372.0,1,0,12.25187262927704,historic,Balat / Fener,41.0323371887207,28.938077926635746,3,1020.32218241,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
otm_N5243953336,Yavuz Sultan Selim Mosque,religious,Balat / Fener,Yavuz Sultan Selim Mosque,1749.0,1,0,7.4673710669175595,religious,Balat / Fener,41.026519775390625,28.951000213623047,3,369.78253581,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_R7321116,Yeni Valide Cami,religious,Uskudar Waterfront,Yeni Valide Mosque,0.0,0,1,,religious,Uskudar Waterfront,41.0247917175293,29.015148162841797,3,112.00300158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_N3402422970,Yeraltı Camii,religious,Galata Tower,Yeraltı Mosque,2641.0,1,0,7.879291485082271,religious,Galata Tower,41.0223274230957,28.97679901123047,3,425.60441704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q3394745,Yıldız Clock Tower,attraction,Yildiz Palace,Yıldız Clock Tower,1298.0,1,0,7.1693500166706,attraction,Yildiz Palace,41.049800872802734,29.00979995727539,3,703.93543498,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
otm_W437709811,Yıldız Hamidiye Mosque,religious,Yildiz Palace,Yıldız Hamidiye Mosque,6316.0,1,0,8.7509996908987,religious,Yildiz Palace,41.04939651489258,29.00998878479004,3,656.45495318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W331247663,Zal Mahmud Pasha Mosque,religious,Eyup / Pierre Loti,Zal Mahmud Pasha Mosque,3067.0,1,0,8.028781162487148,religious,Eyup / Pierre Loti,41.04463577270508,28.93585205078125,3,458.21191288,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W104061375,Zeynep Sultan Mosque,religious,Hagia Sophia / Basilica Cistern,Zeynep Sultan Mosque,1510.0,1,0,7.32052696227274,religious,Hagia Sophia / Basilica Cistern,41.01007080078125,28.978498458862305,3,258.23910109,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W235463557,Zühtü Pacha mosque,religious,Kadikoy Historic Center,,0.0,0,0,,religious,Kadikoy Historic Center,40.98413848876953,29.0400390625,3,1378.54466524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W48968788,Çadır Köşkü,attraction,Yildiz Palace,,0.0,0,0,,attraction,Yildiz Palace,41.047698974609375,29.0133113861084,3,438.54118211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_W238027309,Çinili Mosque,religious,Uskudar Waterfront,Çinili Mosque,1485.0,1,0,7.303843225277705,religious,Uskudar Waterfront,41.01979446411133,29.029155731201172,3,1350.06344586,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q1463961,İstanbul Modern,museum,Galata Tower,Istanbul Modern,6626.0,1,0,8.798907492088226,museum,Galata Tower,41.0260009765625,28.98294448852539,3,719.34203369,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N5111212308,İşbank Museum,museum,Eminonu / Spice Bazaar,İşbank Museum,1000.0,1,0,6.90875477931522,museum,Eminonu / Spice Bazaar,41.01616668701172,28.972620010375977,3,206.97969901,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_R7656706,Şehzade Mosque,religious,Fatih / Valens Aqueduct,Şehzade Mosque,35316.0,1,0,10.47211971339814,religious,Fatih / Valens Aqueduct,41.01383209228515,28.9571590423584,3,355.99061986,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W237833983,Şemsi Pasha Mosque,religious,Uskudar Waterfront,Şemsi Pasha Mosque,2771.0,1,0,7.927324360309794,religious,Uskudar Waterfront,41.02594375610352,29.0113525390625,3,323.98892778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W329264309,Şeyh Süleyman Mosque,religious,Fatih / Valens Aqueduct,Şeyh Süleyman Mosque,0.0,0,1,,religious,Fatih / Valens Aqueduct,41.01921081542969,28.955366134643555,3,263.55652995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_W444944499,Abdurrahman Ağa Mosque,religious,Uskudar Waterfront,,0.0,0,0,,religious,Uskudar Waterfront,41.03158187866211,29.0223331451416,2,878.70432599,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
