date,trend_demand,temp_max,temp_min,temp_avg,precipitation,crowd_index,crowd_level
2021-12-12,0.25308641975308643,15.414285714285713,9.9,0.38310005184033186,0.17655172413793105,0.40616288060105654,Medium
2021-12-19,0.4074074074074074,8.442857142857143,5.085714285714286,0.18247796785899428,0.36000000000000004,0.386447094061402,Medium
2021-12-26,0.2592592592592593,7.814285714285715,1.657142857142857,0.11715914981855885,0.014482758620689656,0.3618808228510594,Medium
2022-01-02,0.0,13.028571428571428,8.071428571428571,0.31933644375324016,0.06482758620689655,0.2828354158845927,Low
2022-01-09,0.0,13.614285714285714,8.314285714285715,0.3297045101088647,0.010344827586206896,0.296842387515418,Low
2022-01-16,0.19753086419753088,7.071428571428571,2.271428571428572,0.1031622602384655,0.1482758620689655,0.30005893775651205,Low
2022-01-23,0.0,5.685714285714285,-0.8142857142857143,0.04872991187143598,0.3158620689655172,0.15144655976832738,Low
2022-01-30,0.0,4.514285714285714,-1.0,0.006220839813374818,0.06551724137931034,0.18876280366815038,Low
2022-02-06,0.19753086419753088,8.085714285714285,1.542857142857143,0.11508553654743392,0.2613793103448276,0.2810152309940301,Low
2022-02-13,0.14814814814814814,9.614285714285714,2.7,0.15448418869880767,0.46,0.2284193306837164,Low
2022-02-20,0.1358024691358025,10.44285714285714,2.4857142857142853,0.17988595127008813,0.033793103448275866,0.3151083992592725,Low
2022-02-27,0.23456790123456792,11.042857142857144,5.871428571428572,0.2384655261793675,0.25310344827586206,0.3382029188159218,Low
2022-03-06,0.1728395061728395,7.128571428571428,2.3714285714285714,0.11249351995852772,0.04827586206896552,0.31051263666018497,Low
2022-03-13,0.345679012345679,3.6714285714285713,0.0285714285714285,0.007257646448937283,0.13517241379310346,0.3479823173489,Medium
2022-03-20,0.29012345679012347,6.185714285714285,-0.6571428571428571,0.0321410057024365,0.06344827586206896,0.34201437493337894,Low
2022-03-27,0.2592592592592593,9.857142857142858,2.457142857142857,0.150855365474339,0.032413793103448274,0.36840348065124173,Medium
2022-04-03,0.1851851851851852,18.057142857142857,8.842857142857143,0.41938828408501805,0.05862068965517241,0.4066849398870635,Medium
2022-04-10,0.1358024691358025,17.514285714285712,7.571428571428571,0.37532400207361327,0.1372413793103448,0.3530501593279163,Medium
2022-04-17,0.2037037037037037,14.814285714285717,6.628571428571429,0.31933644375324016,0.15586206896551724,0.36648037118472043,Medium
2022-04-24,0.0,16.114285714285714,7.742857142857143,0.36236391912908245,0.08827586206896552,0.29105400332493164,Low
2022-05-01,0.4320987654320988,18.6,11.028571428571428,0.45723172628304826,0.0034482758620689655,0.5525292454285501,High
2022-05-08,0.3580246913580247,16.45714285714286,9.257142857142856,0.39294971487817515,0.03586206896551724,0.4897248463493614,High
2022-05-15,0.22839506172839508,21.785714285714285,11.014285714285714,0.5292897874546398,0.0,0.4729844671005895,Medium
2022-05-22,0.24074074074074076,22.928571428571427,11.085714285714284,0.5583203732503887,0.06137931034482759,0.4755906202765215,Medium
2022-05-29,0.3271604938271605,26.67142857142857,15.971428571428572,0.7081389320891653,0.0496551724137931,0.5660908920575712,High
2022-06-05,0.1851851851851852,26.557142857142857,18.414285714285715,0.7314670813893209,0.0,0.5120327170093889,High
2022-06-12,0.16049382716049385,25.342857142857145,17.385714285714283,0.6962156557801971,0.1696551724137931,0.4551805758315474,Medium
2022-06-19,0.308641975308642,24.928571428571427,17.9,0.7091757387247279,0.0034482758620689655,0.5663840540993256,High
2022-06-26,0.4814814814814815,25.74285714285714,17.728571428571428,0.7350959046137895,0.12620689655172415,0.6360281328145327,High
2022-07-03,0.3641975308641976,26.87142857142857,19.7,0.7703473302229136,0.09241379310344827,0.5947202058782832,High
2022-07-10,0.4506172839506173,27.3,20.0,0.7812337998963192,0.18068965517241378,0.6235408509097217,High
2022-07-17,0.25308641975308643,27.314285714285717,18.714285714285715,0.7729393468118195,0.007586206896551725,0.5569077725407787,High
2022-07-24,0.39506172839506176,29.214285714285715,18.7,0.8081907724209434,0.0020689655172413794,0.6395743028203656,High
2022-07-31,0.4135802469135803,30.12857142857143,21.485714285714288,0.8574390876101607,0.010344827586206896,0.661952884222597,High
2022-08-07,0.2654320987654321,29.0,21.8,0.8501814411612234,0.004827586206896551,0.5868049644897038,High
2022-08-14,1.0,29.11428571428572,21.67142857142857,0.8465526179367548,0.1372413793103448,0.9265175095189575,High
2022-08-21,0.3641975308641976,28.457142857142856,20.957142857142856,0.8252980819077242,0.17793103448275863,0.5941019831078643,High
2022-08-28,0.3209876543209877,28.485714285714288,22.25714285714286,0.8413685847589425,0.10482758620689654,0.5919388853467973,High
2022-09-04,0.5308641975308642,27.8,21.642857142857142,0.8227060653188181,0.09103448275862068,0.6940370218093534,High
2022-09-11,0.3395061728395062,25.457142857142856,18.02857142857143,0.7117677553136339,0.006896551724137931,0.5819041026690157,High
2022-09-18,0.4382716049382716,26.0,17.314285714285713,0.7195438050803524,0.09793103448275861,0.6154127370966898,High
2022-09-25,0.3024691358024692,19.642857142857142,12.714285714285714,0.5215137376879213,0.10482758620689654,0.4867231719662317,High
2022-10-02,0.16049382716049385,25.314285714285717,16.742857142857144,0.702954898911353,0.07655172413793103,0.4758230384260666,Medium
2022-10-09,0.3765432098765432,20.4,14.571428571428571,0.5624675997926387,0.05172413793103448,0.5466670572898563,High
2022-10-16,0.25308641975308643,19.74285714285714,14.671428571428573,0.5484707102125452,0.08827586206896552,0.4734292505265137,Medium
2022-10-23,0.24074074074074076,18.057142857142857,11.171428571428573,0.46708138932089166,0.006896551724137931,0.4591154768218103,Medium
2022-10-30,0.3271604938271605,19.97142857142857,10.971428571428572,0.47952306894764124,0.0,0.5074371675978726,High
2022-11-06,0.17901234567901236,20.3,10.428571428571429,0.47693105235873506,0.013793103448275862,0.4298268678574715,Medium
2022-11-13,0.2839506172839506,16.728571428571428,9.342857142857143,0.40124416796267504,0.0006896551724137932,0.4622106279962951,Medium
2022-11-20,0.2469135802469136,18.542857142857144,12.657142857142857,0.5028512182477967,0.09379310344827586,0.45555353490814066,Medium
2022-11-27,0.24074074074074076,14.885714285714284,9.771428571428572,0.3820632452047693,0.15724137931034482,0.4035410680697322,Medium
2022-12-04,0.2037037037037037,13.785714285714286,9.185714285714283,0.34473820632452046,0.05379310344827587,0.3945146930595528,Medium
2022-12-11,0.1851851851851852,15.1,9.314285714285717,0.37013996889580086,0.01586206896551724,0.40046216946822943,Medium
2022-12-18,0.3209876543209877,15.3,8.514285714285714,0.36547433903576976,0.2262068965517241,0.42489474956087997,Medium
2022-12-25,0.2469135802469136,10.6,3.985714285714285,0.2026956972524624,0.03172413793103448,0.3779206717129886,Medium
2023-01-01,0.23456790123456792,12.1,4.8,0.2337998963193364,0.005517241379310345,0.3863204712372228,Medium
2023-01-08,0.0,11.242857142857144,4.585714285714286,0.21721099015033696,0.028275862068965513,0.259508124631308,Low
2023-01-15,0.16049382716049385,11.971428571428572,6.285714285714286,0.2566096423017107,0.034482758620689655,0.35033325454662223,Medium
2023-01-22,0.23456790123456792,15.785714285714286,8.242857142857144,0.36547433903576976,0.01586206896551724,0.42375383853491144,Medium
2023-01-29,0.154320987654321,9.414285714285716,5.442857142857143,0.2026956972524624,0.08620689655172414,0.32072782369255437,Low
2023-02-05,0.0,6.757142857142857,1.242857142857143,0.08761016070502853,0.13655172413793104,0.19897270338392237,Low
2023-02-12,0.23456790123456792,4.885714285714286,0.0428571428571429,0.023328149300155518,0.2006896551724138,0.28414446437284785,Low
2023-02-19,0.0,9.642857142857142,2.5428571428571423,0.15966822187662,0.00896551724137931,0.24610736311471015,Low
2023-02-26,0.14814814814814814,14.542857142857144,5.857142857142857,0.29808190772420945,0.020689655172413793,0.35936071535685415,Medium
2023-03-05,0.2654320987654321,12.457142857142856,7.3,0.27682737169517885,0.12068965517241378,0.39162632985678697,Medium
2023-03-12,0.16049382716049385,14.857142857142858,8.828571428571427,0.3545878693623639,0.2006896551724138,0.34648534335447334,Medium
2023-03-19,0.1419753086419753,10.55714285714286,6.114285714285714,0.23068947641264903,0.26275862068965516,0.2876427731068513,Low
2023-03-26,0.0,14.471428571428572,6.014285714285714,0.2742353551062728,0.11724137931034483,0.25882233066981286,Low
2023-04-02,0.20987654320987656,13.571428571428571,6.1000000000000005,0.28978745463970973,0.33586206896551724,0.32470209420374774,Low
2023-04-09,0.1419753086419753,14.971428571428572,7.685714285714285,0.31933644375324016,0.13241379310344828,0.34030582882627003,Low
2023-04-16,0.2037037037037037,15.971428571428572,9.642857142857142,0.39035769828926903,0.19586206896551722,0.3797867475455291,Medium
2023-04-23,0.2037037037037037,16.871428571428574,9.585714285714284,0.3960601347848627,0.03793103448275862,0.41308368539075896,Medium
2023-04-30,0.154320987654321,15.828571428571427,8.542857142857143,0.3789528252980819,0.2537931034482758,0.34008772072692994,Low
2023-05-07,0.17901234567901236,18.885714285714283,10.642857142857142,0.44790046656298593,0.1917241379310345,0.38553148522219505,Medium
2023-05-14,0.2592592592592593,16.442857142857143,10.085714285714284,0.40487299118714365,0.012413793103448275,0.4486087683650831,Medium
2023-05-21,0.2962962962962963,20.585714285714285,12.528571428571428,0.5194401244167963,0.1268965517241379,0.47860087512835947,Medium
2023-05-28,0.2469135802469136,20.442857142857143,13.971428571428572,0.552099533437014,0.05448275862068966,0.47819009843042304,Medium
2023-06-04,0.2654320987654321,22.52857142857143,15.985714285714286,0.6251944012441679,0.14896551724137932,0.4904812663076906,High
2023-06-11,0.16049382716049385,23.042857142857144,15.871428571428572,0.6350440642820114,0.0006896551724137932,0.4706222018303676,Medium
2023-06-18,0.6419753086419754,24.514285714285712,17.614285714285714,0.6832555728356662,0.06551724137931034,0.7128608778958254,High
2023-06-25,0.4506172839506173,26.74285714285714,18.385714285714283,0.747019180922758,0.17586206896551723,0.6142419824590326,High
2023-07-02,0.17901234567901236,28.3,16.82857142857143,0.7677553136340072,0.013793103448275862,0.5170741462400531,High
2023-07-09,0.2469135802469136,29.571428571428573,20.74285714285714,0.8284085018144116,0.16758620689655174,0.5384620992884699,High
2023-07-16,0.35185185185185186,31.742857142857144,20.285714285714285,0.8818040435458787,0.0020689655172413794,0.6400533458862413,High
2023-07-23,0.2592592592592593,32.385714285714286,21.285714285714285,0.9035769828926903,0.0013793103448275863,0.6004268624284712,High
2023-07-30,0.29012345679012347,31.028571428571432,19.17142857142857,0.8579574909279419,0.004137931034482759,0.6016213894665478,High
2023-08-06,0.4382716049382716,32.785714285714285,21.228571428571428,0.909279419388284,0.004137931034482759,0.6910920420787244,High
2023-08-13,0.3827160493827161,28.714285714285715,21.585714285714285,0.8299637117677554,0.023448275862068966,0.6356574830492708,High
2023-08-20,0.29012345679012347,30.514285714285712,23.12857142857143,0.8797304302747537,0.0034482758620689655,0.608291202305074,High
2023-08-27,0.6049382716049384,31.142857142857142,22.65714285714285,0.8859512700881285,0.0,0.7682545168289077,High
2023-09-03,0.271604938271605,30.785714285714285,21.3,0.8652151373768793,0.05172413793103448,0.5850221827626594,High
2023-09-10,0.3703703703703704,27.542857142857144,21.071428571428573,0.7983411093831001,0.012413793103448275,0.6222047593794255,High
2023-09-17,0.2962962962962963,27.12857142857143,17.228571428571428,0.7288750648004148,0.0,0.5668106675882725,High
2023-09-24,0.2592592592592593,28.057142857142857,16.67142857142857,0.7335406946604459,0.0,0.5496918380277633,High
2023-10-01,0.2777777777777778,24.82857142857143,18.585714285714285,0.6977708657335409,0.38758620689655177,0.47070290722964075,Medium
2023-10-08,0.0,22.728571428571428,14.4,0.6054950751684811,0.02689655172413793,0.37626921220571674,Medium
2023-10-15,0.20987654320987656,21.428571428571427,12.171428571428573,0.536547433903577,0.004827586206896551,0.46493698453463206,Medium
2023-10-22,0.3148148148148148,20.685714285714287,14.4,0.5572835666148264,0.11586206896551725,0.5014200635987519,High
2023-10-29,0.24074074074074076,24.24285714285714,17.085714285714285,0.6744427164333853,0.0027586206896551726,0.5221514611624549,High
2023-11-05,0.2654320987654321,22.985714285714288,16.585714285714285,0.6448937273198547,0.1910344827586207,0.4879772710269483,High
2023-11-12,0.0,20.82857142857143,13.94285714285714,0.5593571798859513,0.1696551724137931,0.33387611948302676,Low
2023-11-19,0.17901234567901236,15.071428571428571,8.871428571428572,0.3815448418869881,1.0,0.2039696254056026,Low
2023-11-26,0.0,16.157142857142855,9.0,0.39917055469155,0.1296551724137931,0.29382013192470635,Low
2023-12-03,0.0,15.471428571428572,10.671428571428573,0.40953862104717476,0.3213793103448276,0.2585857242451869,Low
2023-12-10,0.308641975308642,11.114285714285714,7.557142857142857,0.2623120787973043,0.1986206896551724,0.3932904733624778,Medium
2023-12-17,0.16666666666666669,12.685714285714283,6.571428571428571,0.2835666148263349,0.23241379310344829,0.3219205591605442,Low
2023-12-24,0.3209876543209877,12.657142857142857,4.785714285714286,0.2509072058061172,0.09517241379310346,0.41673150614370835,Medium
2023-12-31,0.17901234567901236,14.585714285714287,7.5,0.3286677034733023,0.0034482758620689655,0.3874168287090831,Medium
2024-01-07,0.0,14.457142857142856,8.328571428571427,0.3545878693623639,0.0993103448275862,0.28651429184319194,Low
2024-01-14,0.19135802469135804,7.242857142857143,1.6571428571428573,0.10471747019180924,0.22896551724137934,0.28130114995494593,Low
2024-01-21,0.2037037037037037,12.385714285714286,6.6571428571428575,0.28149300155520995,0.3220689655172414,0.32188595921496654,Low
2024-01-28,0.22839506172839508,7.942857142857142,2.6,0.1306376360808709,0.07448275862068966,0.3384922699643209,Low
2024-02-04,0.0,7.685714285714285,2.571428571428572,0.12856402280974596,0.05517241379310345,0.2275347240843031,Low
2024-02-11,0.0,15.857142857142858,10.44285714285714,0.39709694142042506,0.0027586206896551726,0.3185773582881965,Low
2024-02-18,0.0,10.585714285714284,6.285714285714286,0.24157594608605498,0.1917241379310345,0.23412795623960964,Low
2024-02-25,0.2037037037037037,13.142857142857142,3.9,0.2405391394504925,0.0,0.3740135936869996,Medium
2024-03-03,0.0,15.842857142857143,6.0,0.27527216174183516,0.004137931034482759,0.28175406231565403,Low
2024-03-10,0.25308641975308643,11.457142857142856,4.1,0.21047174701918092,0.15517241379310348,0.3586502512236768,Medium
2024-03-17,0.2037037037037037,14.228571428571428,5.728571428571429,0.28719543805080355,0.14965517241379309,0.3580794487843343,Medium
2024-03-24,0.0,11.94285714285714,2.242857142857143,0.20425090720580613,0.06896551724137931,0.24748216871346598,Low
2024-03-31,0.2160493827160494,19.585714285714285,9.228571428571428,0.4421980300673925,0.11172413793103447,0.41833927279203553,Medium
2024-04-07,0.308641975308642,20.685714285714287,10.142857142857142,0.46967340590979784,0.00896551724137931,0.4934299059789845,High
2024-04-14,0.0,20.02857142857143,9.814285714285717,0.4504924831518922,0.0,0.33514774494556765,Low
2024-04-21,0.20987654320987656,20.62857142857143,11.6,0.5194401244167963,0.26068965517241377,0.4086323778954944,Medium
2024-04-28,0.3209876543209877,20.514285714285712,13.328571428571427,0.534473820632452,0.18689655172413794,0.4834566630054018,High
2024-05-05,0.3641975308641976,17.042857142857144,11.2,0.44582685329186117,0.2,0.4758468214196572,Medium
2024-05-12,0.4197530864197531,19.957142857142856,10.171428571428573,0.4733022291342665,0.20758620689655174,0.5103499705708461,High
2024-05-19,0.0,19.228571428571428,9.9,0.4556765163297046,0.08620689655172414,0.3194615755885666,Low
2024-05-26,0.0,21.75714285714286,13.528571428571428,0.5603939865215137,0.07793103448275862,0.3525319890599024,Medium
2024-06-02,0.2469135802469136,25.542857142857144,13.842857142857143,0.6594090202177294,0.01793103448275862,0.5176932892922239,High
2024-06-09,0.33333333333333337,30.47142857142857,19.17142857142857,0.8284085018144116,0.0,0.6151892172109902,High
2024-06-16,0.271604938271605,31.814285714285717,19.428571428571427,0.8615863141524105,0.06620689655172414,0.5810369840711809,High
2024-06-23,0.308641975308642,28.928571428571427,19.6,0.8066355624675998,0.0,0.5963116563946009,High
2024-06-30,0.22839506172839508,28.085714285714285,20.17142857142857,0.8040435458786936,0.0,0.5554105946278056,High
2024-07-07,0.3209876543209877,29.6,19.557142857142857,0.8252980819077242,0.0606896551724138,0.5959453206983284,High
2024-07-14,0.2037037037037037,30.485714285714288,22.67142857142857,0.8916537065837222,0.11448275862068967,0.5464514121028305,High
2024-07-21,0.3271604938271605,33.1,23.928571428571427,0.955935717988595,0.00896551724137931,0.648567858861883,High
2024-07-28,0.0,30.24285714285714,21.585714285714285,0.8771384136858476,0.04482758620689655,0.454176006864375,Medium
2024-08-04,0.5802469135802469,30.342857142857145,20.75714285714286,0.8584758942457231,0.02275862068965517,0.7431145009259095,High
2024-08-11,0.3395061728395062,29.61428571428572,21.042857142857144,0.8486262312078796,0.006896551724137931,0.6229616454372894,High
2024-08-18,0.345679012345679,30.485714285714288,22.014285714285712,0.8729911871435978,0.0,0.6347368623159189,High
2024-08-25,0.0,30.642857142857142,20.65714285714285,0.8434421980300675,0.017241379310344827,0.4495843835469513,Medium
2024-09-01,0.2962962962962963,28.02857142857143,20.11428571428572,0.807153965785381,0.10413793103448275,0.5694667516768659,High
2024-09-08,0.0,27.7,19.228571428571428,0.7703473302229136,0.17655172413793105,0.39579385423928787,Medium
2024-09-15,0.23456790123456792,28.6,19.685714285714287,0.8014515292897875,0.05448275862068966,0.5468228576800823,High
2024-09-22,0.3024691358024692,24.4,16.32857142857143,0.6583722135821668,0.13103448275862067,0.5225393354241605,High
2024-09-29,0.23456790123456792,27.12857142857143,16.714285714285715,0.6941420425090719,0.020000000000000004,0.5215265633700055,High
2024-10-06,0.0,24.0,15.514285714285714,0.6423017107309485,0.23931034482758623,0.34482844425376735,Low
2024-10-13,0.22222222222222224,23.4,16.142857142857142,0.6433385173665112,0.0303448275862069,0.4980437008038231,High
2024-10-20,0.0,18.242857142857144,10.457142857142856,0.439087610160705,0.032413793103448274,0.32524352442752186,Low
2024-10-27,0.0,17.985714285714288,10.44285714285714,0.4333851736651114,0.004137931034482759,0.3291879658926369,Low
2024-11-03,0.0,18.285714285714285,10.885714285714286,0.44634525660964247,0.007586206896551725,0.3323863356035824,Low
2024-11-10,0.8333333333333334,15.485714285714286,8.885714285714286,0.3685847589424573,0.0006896551724137932,0.7271041633149211,High
2024-11-17,0.0,15.0,10.571428571428571,0.38621047174701917,0.0503448275862069,0.30579417600686437,Low
2024-11-24,0.0,15.37142857142857,6.285714285714286,0.3291861067910834,0.4531034482758621,0.20813514238215264,Low
2024-12-01,0.0,12.042857142857144,6.657142857142857,0.2680145152928979,0.004827586206896551,0.27943883734649005,Low
2024-12-08,0.22839506172839508,12.771428571428572,9.028571428571428,0.31829963711767756,0.14068965517241377,0.38154949096501806,Medium
2024-12-15,0.0,11.87142857142857,7.171428571428572,0.27630896837739755,0.5172413793103449,0.1794444146511503,Low
2024-12-22,0.3271604938271605,11.385714285714286,6.471428571428571,0.2524624157594608,0.15517241379310345,0.4082844888827978,Medium
2024-12-29,0.9382716049382717,11.1,6.885714285714286,0.25505443234836706,0.19724137931034483,0.706203856311577,High
2025-01-05,0.0,10.5,4.785714285714286,0.20943494038361848,0.10689655172413792,0.24145117177025796,Low
2025-01-12,0.0,12.985714285714286,7.628571428571428,0.3074131674442716,0.10482758620689654,0.27125843299190217,Low
2025-01-19,0.0,8.357142857142858,3.4285714285714284,0.1399688958009331,0.2475862068965517,0.1924734273609696,Low
2025-01-26,0.25308641975308643,11.257142857142856,4.5,0.21461897356143078,0.13655172413793104,0.3636185571173862,Medium
2025-02-02,0.0,13.342857142857143,6.985714285714286,0.28304821150855375,0.0006896551724137932,0.2847765324180834,Low
2025-02-09,0.0,6.257142857142857,2.5,0.08605495075168479,0.13517241379310346,0.19878200246688477,Low
2025-02-16,0.0,7.785714285714286,2.157142857142857,0.10938310005184032,0.18827586206896552,0.19515975760175902,Low
2025-02-23,0.0,3.942857142857143,-0.1285714285714286,0.0,0.27172413793103445,0.1456551724137931,Low
2025-03-02,0.0,10.642857142857142,1.757142857142857,0.14774494556765166,0.02689655172413793,0.2389441733254679,Low
2025-03-09,0.0,11.6,3.814285714285714,0.19336443753240024,0.013103448275862068,0.25538864160454766,Low
2025-03-16,0.0,22.37142857142857,11.957142857142856,0.5360290305857958,0.00896551724137931,0.3590156057274629,Medium
2025-03-23,0.617283950617284,12.44285714285714,3.928571428571429,0.2275790565059616,0.16689655172413792,0.5435363819156029,High
2025-03-30,0.2777777777777778,20.52857142857143,10.757142857142856,0.4738206324520478,0.033793103448275866,0.4742764579348481,Medium
2025-04-06,0.0,16.400000000000002,8.442857142857143,0.3566614826334888,0.1703448275862069,0.27292947927280525,Low
2025-04-13,0.308641975308642,10.114285714285714,4.0,0.1918092275790565,0.17379310344827587,0.37710513523838285,Medium
2025-04-20,0.2839506172839506,19.457142857142856,7.185714285714285,0.3851736651114567,0.0027586206896551726,0.4569756840374813,Medium
2025-04-27,0.0,19.042857142857144,10.114285714285714,0.4396060134784862,0.006206896551724138,0.33064042473320104,Low
2025-05-04,0.5802469135802469,16.228571428571428,8.457142857142857,0.37065837221358217,0.05103448275862069,0.591114071902474,High
2025-05-11,0.0,23.67142857142857,13.914285714285716,0.6153447382063246,0.05517241379310345,0.3735689387032767,Medium
2025-05-18,0.0,19.985714285714288,11.2,0.49144634525660963,0.13034482758620689,0.32136493805974153,Low
2025-05-25,0.2839506172839506,26.77142857142857,15.242857142857144,0.6972524624157594,0.020689655172413793,0.5470131163322204,High
2025-06-01,0.0,22.314285714285717,14.44285714285714,0.6003110419906688,0.16689655172413792,0.34671400225237303,Medium
2025-06-08,0.22839506172839508,28.414285714285715,17.385714285714286,0.7620528771384139,0.0006896551724137932,0.5426754629712389,High
2025-06-15,0.0,26.928571428571427,18.5,0.7433903576982892,0.0006896551724137932,0.42287917627500404,Medium
2025-06-22,0.0,28.642857142857142,18.17142857142857,0.7858994297563504,0.0006896551724137932,0.4356318978924224,Medium
2025-06-29,0.2469135802469136,31.885714285714283,19.82857142857143,0.8786936236391913,0.004827586206896551,0.5860993599738349,High
2025-07-06,0.2469135802469136,29.75714285714286,19.1,0.8221876620010369,0.0,0.5701130887237679,High
2025-07-13,0.0,32.15714285714286,20.9,0.8880248833592534,0.0,0.466407465007776,Medium
2025-07-20,0.2962962962962963,31.585714285714285,21.557142857142857,0.9004665629860031,0.0,0.6182881170439491,High
2025-07-27,0.3148148148148148,35.357142857142854,23.457142857142856,1.0,0.0,0.6574074074074074,High
